loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
7800.0,6.434,41100,0.27007299270073,2,0,11100,0
9000.0,6.971,46200,0.350649350649351,3,0,16200,0
10600.0,7.629,52400,0.427480916030534,5,1,22400,0
8100.0,6.569,42400,0.292452830188679,2,0,12400,0
9400.0,7.136,47700,0.371069182389937,3,0,17700,0
8400.0,6.704,43700,0.31350114416476,3,0,13700,0
7300.0,6.216,39100,0.232736572890026,2,0,9100,0
9100.0,7.014,46600,0.356223175965665,3,0,16600,0
9000.0,6.947,46000,0.347826086956522,3,0,16000,0
10000.0,7.357,49800,0.397590361445783,4,0,19800,0
9400.0,7.124,47600,0.369747899159664,3,0,17600,0
7800.0,6.441,41200,0.271844660194175,2,0,11200,0
8400.0,6.679,43500,0.310344827586207,3,0,13500,0
12500.0,8.454,60200,0.501661129568106,6,1,30200,0
8700.0,6.82,44800,0.330357142857143,3,0,14800,0
11400.0,7.954,55400,0.458483754512635,5,1,25400,0
9500.0,7.178,48100,0.376299376299376,4,0,18100,0
9900.0,7.337,49600,0.395161290322581,4,0,19600,0
8500.0,6.737,44000,0.318181818181818,3,0,14000,0
8400.0,6.688,43500,0.310344827586207,3,0,13500,0
7800.0,6.429,41100,0.27007299270073,2,0,11100,0
8000.0,6.542,42200,0.289099526066351,2,0,12200,0
8800.0,6.867,45200,0.336283185840708,3,0,15200,0
7700.0,6.405,40900,0.266503667481663,2,0,10900,0
11500.0,8.008,56000,0.464285714285714,5,1,26000,0
8400.0,6.7,43600,0.311926605504587,3,0,13600,0
9200.0,7.022,46700,0.357601713062099,3,0,16700,0
6900.0,6.067,37700,0.204244031830239,1,0,7700,0
7900.0,6.489,41700,0.280575539568345,2,0,11700,0
8400.0,6.698,43600,0.311926605504587,3,0,13600,0
9700.0,7.248,48800,0.385245901639344,4,0,18800,0
8700.0,6.817,44800,0.330357142857143,3,0,14800,0
12300.0,8.347,59200,0.493243243243243,6,1,29200,0
9600.0,7.205,48400,0.380165289256198,4,0,18400,0
10000.0,7.384,50100,0.401197604790419,4,1,20100,0
9600.0,7.185,48200,0.377593360995851,4,0,18200,0
11200.0,7.878,54700,0.451553930530165,5,1,24700,0
10800.0,7.699,53100,0.435028248587571,5,1,23100,0
9800.0,7.309,49400,0.392712550607287,4,0,19400,0
8700.0,6.821,44800,0.330357142857143,3,0,14800,0
9200.0,7.043,46900,0.360341151385928,3,0,16900,0
9100.0,6.994,46400,0.353448275862069,3,0,16400,0
8500.0,6.739,44000,0.318181818181818,3,0,14000,0
7400.0,6.277,39700,0.244332493702771,2,0,9700,0
9700.0,7.268,49000,0.387755102040816,4,0,19000,0
7800.0,6.453,41300,0.273607748184019,2,0,11300,0
8000.0,6.533,42100,0.287410926365796,2,0,12100,0
7800.0,6.426,41100,0.27007299270073,2,0,11100,0
9300.0,7.07,47100,0.363057324840764,3,0,17100,0
9400.0,7.11,47500,0.368421052631579,3,0,17500,0
10200.0,7.44,50600,0.407114624505929,4,1,20600,0
9300.0,7.069,47100,0.363057324840764,3,0,17100,0
9700.0,7.235,48700,0.383983572895277,4,0,18700,0
8800.0,6.864,45200,0.336283185840708,3,0,15200,0
11700.0,8.118,57000,0.473684210526316,6,1,27000,0
8700.0,6.84,45000,0.333333333333333,3,0,15000,0
10000.0,7.367,49900,0.398797595190381,4,0,19900,0
8100.0,6.58,42500,0.294117647058824,2,0,12500,0
8800.0,6.862,45200,0.336283185840708,3,0,15200,0
7700.0,6.398,40800,0.264705882352941,2,0,10800,0
10500.0,7.595,52100,0.424184261036468,4,1,22100,0
8300.0,6.656,43200,0.305555555555556,2,0,13200,0
10100.0,7.397,50200,0.402390438247012,4,1,20200,0
7600.0,6.356,40400,0.257425742574257,2,0,10400,0
10200.0,7.461,50800,0.409448818897638,4,1,20800,0
8400.0,6.684,43500,0.310344827586207,3,0,13500,0
11300.0,7.918,55100,0.455535390199637,5,1,25100,0
8400.0,6.711,43800,0.315068493150685,3,0,13800,0
8400.0,6.696,43600,0.311926605504587,3,0,13600,0
9200.0,7.027,46700,0.357601713062099,3,0,16700,0
7800.0,6.455,41300,0.273607748184019,2,0,11300,0
11200.0,7.899,54900,0.453551912568306,5,1,24900,0
9000.0,6.962,46100,0.349240780911063,3,0,16100,0
10700.0,7.686,52900,0.43289224952741,5,1,22900,0
9800.0,7.294,49200,0.390243902439024,4,0,19200,0
10500.0,7.591,52000,0.423076923076923,4,1,22000,0
8800.0,6.86,45200,0.336283185840708,3,0,15200,0
11800.0,8.14,57200,0.475524475524476,6,1,27200,0
12300.0,8.338,59100,0.49238578680203,6,1,29100,0
10100.0,7.413,50400,0.404761904761905,4,1,20400,0
12000.0,8.209,57800,0.480968858131488,6,1,27800,0
9000.0,6.938,45900,0.34640522875817,3,0,15900,0
11700.0,8.079,56600,0.469964664310954,5,1,26600,0
10000.0,7.388,50100,0.401197604790419,4,1,20100,0
10500.0,7.585,52000,0.423076923076923,4,1,22000,0
11000.0,7.803,54000,0.444444444444444,5,1,24000,0
9500.0,7.16,48000,0.375,4,0,18000,0
9200.0,7.037,46800,0.358974358974359,3,0,16800,0
9000.0,6.969,46200,0.350649350649351,3,0,16200,0
6200.0,5.768,34900,0.140401146131805,1,0,4900,0
9300.0,7.086,47300,0.365750528541226,3,0,17300,0
9000.0,6.958,46100,0.349240780911063,3,0,16100,0
7800.0,6.451,41300,0.273607748184019,2,0,11300,0
8400.0,6.677,43400,0.308755760368664,3,0,13400,0
8800.0,6.853,45100,0.334811529933481,3,0,15100,0
10300.0,7.513,51300,0.415204678362573,4,1,21300,0
11100.0,7.86,54600,0.450549450549451,5,1,24600,0
8800.0,6.878,45300,0.337748344370861,3,0,15300,0
9800.0,7.27,49000,0.387755102040816,4,0,19000,0
11900.0,8.168,57500,0.478260869565217,6,1,27500,0
8800.0,6.862,45200,0.336283185840708,3,0,15200,0
9800.0,7.286,49200,0.390243902439024,4,0,19200,0
9400.0,7.132,47700,0.371069182389937,3,0,17700,0
8000.0,6.525,42000,0.285714285714286,2,0,12000,0
8400.0,6.683,43500,0.310344827586207,3,0,13500,0
9900.0,7.323,49500,0.393939393939394,4,0,19500,0
7300.0,6.223,39200,0.23469387755102,2,0,9200,0
9700.0,7.238,48700,0.383983572895277,4,0,18700,0
9500.0,7.166,48000,0.375,4,0,18000,0
8000.0,6.535,42100,0.287410926365796,2,0,12100,0
8500.0,6.747,44100,0.319727891156463,3,0,14100,0
9300.0,7.078,47200,0.364406779661017,3,0,17200,0
9500.0,7.153,47900,0.373695198329854,4,0,17900,0
6600.0,5.951,36600,0.180327868852459,1,0,6600,0
9400.0,7.136,47800,0.372384937238494,3,0,17800,0
9600.0,7.208,48400,0.380165289256198,4,0,18400,0
7900.0,6.475,41500,0.27710843373494,2,0,11500,0
10200.0,7.458,50800,0.409448818897638,4,1,20800,0
9900.0,7.346,49700,0.396378269617706,4,0,19700,0
10500.0,7.605,52200,0.425287356321839,4,1,22200,0
8500.0,6.75,44100,0.319727891156463,3,0,14100,0
8100.0,6.574,42500,0.294117647058824,2,0,12500,0
8800.0,6.882,45400,0.33920704845815,3,0,15400,0
8500.0,6.734,44000,0.318181818181818,3,0,14000,0
10200.0,7.48,51000,0.411764705882353,4,1,21000,0
13300.0,8.77,63100,0.524564183835182,7,1,33100,0
11400.0,7.963,55500,0.45945945945946,5,1,25500,0
8900.0,6.893,45500,0.340659340659341,3,0,15500,0
10800.0,7.707,53100,0.435028248587571,5,1,23100,0
9900.0,7.352,49800,0.397590361445783,4,0,19800,0
9300.0,7.097,47400,0.367088607594937,3,0,17400,0
10900.0,7.765,53700,0.441340782122905,5,1,23700,0
10300.0,7.489,51100,0.412915851272016,4,1,21100,0
12000.0,8.215,57900,0.481865284974093,6,1,27900,0
9900.0,7.34,49700,0.396378269617706,4,0,19700,0
9900.0,7.335,49600,0.395161290322581,4,0,19600,0
7700.0,6.397,40800,0.264705882352941,2,0,10800,0
9300.0,7.056,47000,0.361702127659575,3,0,17000,0
9300.0,7.098,47400,0.367088607594937,3,0,17400,0
12600.0,8.486,60500,0.504132231404959,6,1,30500,0
7900.0,6.495,41700,0.280575539568345,2,0,11700,0
11300.0,7.912,55100,0.455535390199637,5,1,25100,0
9100.0,7.003,46500,0.354838709677419,3,0,16500,0
11300.0,7.924,55200,0.456521739130435,5,1,25200,0
8900.0,6.893,45500,0.340659340659341,3,0,15500,0
18700.0,11.076,84800,0.64622641509434,12,2,54800,0
10600.0,7.617,52300,0.426386233269599,5,1,22300,0
12100.0,8.281,58500,0.487179487179487,6,1,28500,0
9700.0,7.26,48900,0.386503067484663,4,0,18900,0
8200.0,6.631,43000,0.302325581395349,2,0,13000,0
10700.0,7.655,52600,0.429657794676806,5,1,22600,0
8200.0,6.59,42600,0.295774647887324,2,0,12600,0
8700.0,6.826,44800,0.330357142857143,3,0,14800,0
12000.0,8.214,57900,0.481865284974093,6,1,27900,0
8600.0,6.793,44500,0.325842696629214,3,0,14500,0
10800.0,7.71,53200,0.43609022556391,5,1,23200,0
10200.0,7.452,50700,0.408284023668639,4,1,20700,0
10900.0,7.74,53400,0.438202247191011,5,1,23400,0
9000.0,6.956,46100,0.349240780911063,3,0,16100,0
10300.0,7.516,51300,0.415204678362573,4,1,21300,0
10900.0,7.775,53800,0.442379182156134,5,1,23800,0
8600.0,6.797,44600,0.327354260089686,3,0,14600,0
9300.0,7.092,47300,0.365750528541226,3,0,17300,0
7700.0,6.381,40600,0.261083743842365,2,0,10600,0
8400.0,6.696,43600,0.311926605504587,3,0,13600,0
9300.0,7.074,47200,0.364406779661017,3,0,17200,0
8800.0,6.872,45300,0.337748344370861,3,0,15300,0
10200.0,7.468,50900,0.410609037328094,4,1,20900,0
10600.0,7.631,52400,0.427480916030534,5,1,22400,0
6400.0,5.865,35800,0.162011173184358,1,0,5800,0
10500.0,7.572,51900,0.421965317919075,4,1,21900,0
11200.0,7.901,54900,0.453551912568306,5,1,24900,0
9300.0,7.082,47200,0.364406779661017,3,0,17200,0
11100.0,7.845,54400,0.448529411764706,5,1,24400,0
10000.0,7.358,49800,0.397590361445783,4,0,19800,0
6800.0,6.03,37300,0.195710455764075,1,0,7300,0
10900.0,7.746,53500,0.439252336448598,5,1,23500,0
9500.0,7.173,48100,0.376299376299376,4,0,18100,0
9100.0,6.992,46400,0.353448275862069,3,0,16400,0
9000.0,6.935,45900,0.34640522875817,3,0,15900,0
9500.0,7.153,47900,0.373695198329854,4,0,17900,0
8400.0,6.714,43800,0.315068493150685,3,0,13800,0
10100.0,7.431,50500,0.405940594059406,4,1,20500,0
11700.0,8.111,56900,0.472759226713533,6,1,26900,0
12300.0,8.353,59200,0.493243243243243,6,1,29200,0
8200.0,6.593,42600,0.295774647887324,2,0,12600,0
12700.0,8.523,60800,0.506578947368421,6,1,30800,0
10800.0,7.707,53100,0.435028248587571,5,1,23100,0
8000.0,6.504,41800,0.282296650717703,2,0,11800,0
11200.0,7.893,54900,0.453551912568306,5,1,24900,0
10600.0,7.639,52500,0.428571428571429,5,1,22500,0
8600.0,6.767,44300,0.322799097065463,3,0,14300,0
7900.0,6.467,41500,0.27710843373494,2,0,11500,0
8100.0,6.554,42300,0.290780141843972,2,0,12300,0
10600.0,7.638,52500,0.428571428571429,5,1,22500,0
11100.0,7.828,54300,0.447513812154696,5,1,24300,0
8400.0,6.677,43400,0.308755760368664,3,0,13400,0
9500.0,7.151,47900,0.373695198329854,4,0,17900,0
9900.0,7.341,49700,0.396378269617706,4,0,19700,0
11500.0,7.995,55800,0.462365591397849,5,1,25800,0
10200.0,7.442,50600,0.407114624505929,4,1,20600,0
9700.0,7.23,48600,0.382716049382716,4,0,18600,0
11200.0,7.865,54600,0.450549450549451,5,1,24600,0
10100.0,7.404,50300,0.403578528827038,4,1,20300,0
11700.0,8.099,56800,0.471830985915493,6,1,26800,0
8500.0,6.746,44100,0.319727891156463,3,0,14100,0
9200.0,7.039,46800,0.358974358974359,3,0,16800,0
7800.0,6.422,41000,0.268292682926829,2,0,11000,0
9600.0,7.217,48500,0.381443298969072,4,0,18500,0
8600.0,6.762,44200,0.321266968325792,3,0,14200,0
10400.0,7.565,51800,0.420849420849421,4,1,21800,0
9700.0,7.263,48900,0.386503067484663,4,0,18900,0
10100.0,7.397,50200,0.402390438247012,4,1,20200,0
8100.0,6.549,42200,0.289099526066351,2,0,12200,0
10800.0,7.704,53100,0.435028248587571,5,1,23100,0
8300.0,6.652,43200,0.305555555555556,2,0,13200,0
7900.0,6.487,41600,0.278846153846154,2,0,11600,0
19200.0,11.273,86700,0.653979238754325,12,2,56700,0
8600.0,6.772,44300,0.322799097065463,3,0,14300,0
9100.0,7.003,46500,0.354838709677419,3,0,16500,0
11200.0,7.891,54900,0.453551912568306,5,1,24900,0
8700.0,6.842,45000,0.333333333333333,3,0,15000,0
9700.0,7.237,48700,0.383983572895277,4,0,18700,0
10300.0,7.496,51100,0.412915851272016,4,1,21100,0
9100.0,6.981,46300,0.352051835853132,3,0,16300,0
10400.0,7.555,51700,0.41972920696325,4,1,21700,0
8100.0,6.582,42500,0.294117647058824,2,0,12500,0
10800.0,7.718,53200,0.43609022556391,5,1,23200,0
9400.0,7.104,47500,0.368421052631579,3,0,17500,0
9300.0,7.06,47000,0.361702127659575,3,0,17000,0
10700.0,7.661,52700,0.430740037950664,5,1,22700,0
9800.0,7.294,49200,0.390243902439024,4,0,19200,0
10100.0,7.422,50400,0.404761904761905,4,1,20400,0
10300.0,7.494,51100,0.412915851272016,4,1,21100,0
9900.0,7.333,49600,0.395161290322581,4,0,19600,0
12200.0,8.298,58700,0.488926746166951,6,1,28700,0
11800.0,8.125,57100,0.474605954465849,6,1,27100,0
11000.0,7.806,54100,0.44547134935305,5,1,24100,0
9600.0,7.197,48300,0.37888198757764,4,0,18300,0
9200.0,7.043,46900,0.360341151385928,3,0,16900,0
8300.0,6.649,43200,0.305555555555556,2,0,13200,0
17000.0,10.371,78200,0.616368286445013,10,2,48200,0
10400.0,7.531,51500,0.41747572815534,4,1,21500,0
10300.0,7.484,51000,0.411764705882353,4,1,21000,0
9700.0,7.248,48800,0.385245901639344,4,0,18800,0
9100.0,6.972,46200,0.350649350649351,3,0,16200,0
9700.0,7.253,48900,0.386503067484663,4,0,18900,0
9100.0,6.984,46300,0.352051835853132,3,0,16300,0
8800.0,6.868,45200,0.336283185840708,3,0,15200,0
9200.0,7.015,46600,0.356223175965665,3,0,16600,0
9500.0,7.146,47800,0.372384937238494,4,0,17800,0
10100.0,7.431,50500,0.405940594059406,4,1,20500,0
9700.0,7.229,48600,0.382716049382716,4,0,18600,0
8300.0,6.67,43400,0.308755760368664,3,0,13400,0
7300.0,6.238,39300,0.236641221374046,2,0,9300,0
10500.0,7.59,52000,0.423076923076923,4,1,22000,0
9400.0,7.13,47700,0.371069182389937,3,0,17700,0
8700.0,6.813,44700,0.328859060402685,3,0,14700,0
8700.0,6.82,44800,0.330357142857143,3,0,14800,0
10300.0,7.506,51200,0.4140625,4,1,21200,0
8700.0,6.823,44800,0.330357142857143,3,0,14800,0
9500.0,7.146,47800,0.372384937238494,4,0,17800,0
9600.0,7.19,48300,0.37888198757764,4,0,18300,0
8700.0,6.82,44800,0.330357142857143,3,0,14800,0
8700.0,6.826,44800,0.330357142857143,3,0,14800,0
8400.0,6.682,43500,0.310344827586207,3,0,13500,0
10200.0,7.465,50800,0.409448818897638,4,1,20800,0
8000.0,6.505,41800,0.282296650717703,2,0,11800,0
10800.0,7.723,53300,0.437148217636023,5,1,23300,0
9900.0,7.351,49800,0.397590361445783,4,0,19800,0
9400.0,7.11,47500,0.368421052631579,3,0,17500,0
8400.0,6.688,43500,0.310344827586207,3,0,13500,0
8700.0,6.816,44700,0.328859060402685,3,0,14700,0
8800.0,6.866,45200,0.336283185840708,3,0,15200,0
10300.0,7.482,51000,0.411764705882353,4,1,21000,0
10900.0,7.765,53700,0.441340782122905,5,1,23700,0
9000.0,6.951,46000,0.347826086956522,3,0,16000,0
7600.0,6.352,40400,0.257425742574257,2,0,10400,0
9400.0,7.119,47600,0.369747899159664,3,0,17600,0
10500.0,7.599,52100,0.424184261036468,4,1,22100,0
8000.0,6.533,42100,0.287410926365796,2,0,12100,0
8900.0,6.906,45600,0.342105263157895,3,0,15600,0
6700.0,5.988,36900,0.186991869918699,1,0,6900,0
9200.0,7.02,46700,0.357601713062099,3,0,16700,0
10000.0,7.355,49800,0.397590361445783,4,0,19800,0
8600.0,6.778,44400,0.324324324324324,3,0,14400,0
11000.0,7.814,54100,0.44547134935305,5,1,24100,0
7800.0,6.432,41100,0.27007299270073,2,0,11100,0
9200.0,7.019,46700,0.357601713062099,3,0,16700,0
10700.0,7.675,52800,0.431818181818182,5,1,22800,0
9600.0,7.189,48300,0.37888198757764,4,0,18300,0
9100.0,6.989,46400,0.353448275862069,3,0,16400,0
13000.0,8.631,61800,0.514563106796117,7,1,31800,0
9500.0,7.167,48000,0.375,4,0,18000,0
9300.0,7.086,47300,0.365750528541226,3,0,17300,0
10800.0,7.727,53300,0.437148217636023,5,1,23300,0
8600.0,6.766,44300,0.322799097065463,3,0,14300,0
10200.0,7.478,51000,0.411764705882353,4,1,21000,0
10300.0,7.499,51200,0.4140625,4,1,21200,0
10200.0,7.453,50700,0.408284023668639,4,1,20700,0
8800.0,6.855,45100,0.334811529933481,3,0,15100,0
10500.0,7.592,52000,0.423076923076923,4,1,22000,0
8800.0,6.847,45000,0.333333333333333,3,0,15000,0
10700.0,7.693,53000,0.433962264150943,5,1,23000,0
9500.0,7.162,48000,0.375,4,0,18000,0
10000.0,7.394,50200,0.402390438247012,4,1,20200,0
7600.0,6.354,40400,0.257425742574257,2,0,10400,0
10900.0,7.744,53500,0.439252336448598,5,1,23500,0
8400.0,6.679,43400,0.308755760368664,3,0,13400,0
11800.0,8.122,57000,0.473684210526316,6,1,27000,0
10700.0,7.688,52900,0.43289224952741,5,1,22900,0
9700.0,7.253,48900,0.386503067484663,4,0,18900,0
10100.0,7.404,50300,0.403578528827038,4,1,20300,0
10300.0,7.509,51300,0.415204678362573,4,1,21300,0
9500.0,7.154,47900,0.373695198329854,4,0,17900,0
10300.0,7.501,51200,0.4140625,4,1,21200,0
10300.0,7.491,51100,0.412915851272016,4,1,21100,0
10200.0,7.452,50700,0.408284023668639,4,1,20700,0
8900.0,6.919,45700,0.343544857768053,3,0,15700,0
10800.0,7.713,53200,0.43609022556391,5,1,23200,0
7700.0,6.378,40600,0.261083743842365,2,0,10600,0
9800.0,7.284,49100,0.389002036659878,4,0,19100,0
9100.0,6.996,46400,0.353448275862069,3,0,16400,0
9000.0,6.962,46100,0.349240780911063,3,0,16100,0
9300.0,7.087,47300,0.365750528541226,3,0,17300,0
9600.0,7.187,48200,0.377593360995851,4,0,18200,0
9100.0,6.986,46300,0.352051835853132,3,0,16300,0
10100.0,7.434,50600,0.407114624505929,4,1,20600,0
9700.0,7.238,48700,0.383983572895277,4,0,18700,0
11200.0,7.884,54800,0.452554744525547,5,1,24800,0
10200.0,7.473,50900,0.410609037328094,4,1,20900,0
8200.0,6.615,42800,0.299065420560748,2,0,12800,0
10100.0,7.426,50500,0.405940594059406,4,1,20500,0
8400.0,6.694,43600,0.311926605504587,3,0,13600,0
8500.0,6.718,43800,0.315068493150685,3,0,13800,0
12100.0,8.246,58200,0.484536082474227,6,1,28200,0
10200.0,7.443,50600,0.407114624505929,4,1,20600,0
8000.0,6.545,42200,0.289099526066351,2,0,12200,0
9600.0,7.197,48300,0.37888198757764,4,0,18300,0
8800.0,6.866,45200,0.336283185840708,3,0,15200,0
8500.0,6.721,43800,0.315068493150685,3,0,13800,0
10200.0,7.465,50800,0.409448818897638,4,1,20800,0
9100.0,7.006,46500,0.354838709677419,3,0,16500,0
9600.0,7.218,48500,0.381443298969072,4,0,18500,0
10200.0,7.468,50900,0.410609037328094,4,1,20900,0
8500.0,6.742,44000,0.318181818181818,3,0,14000,0
10100.0,7.435,50600,0.407114624505929,4,1,20600,0
8200.0,6.608,42800,0.299065420560748,2,0,12800,0
9000.0,6.961,46100,0.349240780911063,3,0,16100,0
9700.0,7.264,49000,0.387755102040816,4,0,19000,0
10600.0,7.651,52600,0.429657794676806,5,1,22600,0
10600.0,7.62,52300,0.426386233269599,5,1,22300,0
11300.0,7.914,55100,0.455535390199637,5,1,25100,0
11300.0,7.926,55200,0.456521739130435,5,1,25200,0
8400.0,6.71,43700,0.31350114416476,3,0,13700,0
10600.0,7.641,52500,0.428571428571429,5,1,22500,0
9600.0,7.204,48400,0.380165289256198,4,0,18400,0
10600.0,7.633,52400,0.427480916030534,5,1,22400,0
8700.0,6.803,44600,0.327354260089686,3,0,14600,0
9700.0,7.265,49000,0.387755102040816,4,0,19000,0
12000.0,8.219,57900,0.481865284974093,6,1,27900,0
10100.0,7.432,50500,0.405940594059406,4,1,20500,0
9800.0,7.288,49200,0.390243902439024,4,0,19200,0
10800.0,7.733,53400,0.438202247191011,5,1,23400,0
8000.0,6.508,41800,0.282296650717703,2,0,11800,0
9900.0,7.353,49800,0.397590361445783,4,0,19800,0
9700.0,7.255,48900,0.386503067484663,4,0,18900,0
17400.0,10.523,79600,0.623115577889447,11,2,49600,0
10000.0,7.387,50100,0.401197604790419,4,1,20100,0
10300.0,7.485,51000,0.411764705882353,4,1,21000,0
8800.0,6.883,45400,0.33920704845815,3,0,15400,0
8900.0,6.902,45500,0.340659340659341,3,0,15500,0
9400.0,7.115,47600,0.369747899159664,3,0,17600,0
9500.0,7.156,47900,0.373695198329854,4,0,17900,0
9900.0,7.322,49500,0.393939393939394,4,0,19500,0
10100.0,7.438,50600,0.407114624505929,4,1,20600,0
10700.0,7.682,52900,0.43289224952741,5,1,22900,0
8000.0,6.532,42100,0.287410926365796,2,0,12100,0
11800.0,8.13,57100,0.474605954465849,6,1,27100,0
10200.0,7.444,50600,0.407114624505929,4,1,20600,0
8200.0,6.609,42800,0.299065420560748,2,0,12800,0
11200.0,7.88,54800,0.452554744525547,5,1,24800,0
8200.0,6.604,42700,0.297423887587822,2,0,12700,0
10700.0,7.665,52700,0.430740037950664,5,1,22700,0
9600.0,7.193,48300,0.37888198757764,4,0,18300,0
9600.0,7.222,48600,0.382716049382716,4,0,18600,0
10200.0,7.481,51000,0.411764705882353,4,1,21000,0
9200.0,7.054,47000,0.361702127659575,3,0,17000,0
8200.0,6.616,42900,0.300699300699301,2,0,12900,0
10500.0,7.568,51800,0.420849420849421,4,1,21800,0
9300.0,7.068,47100,0.363057324840764,3,0,17100,0
9300.0,7.076,47200,0.364406779661017,3,0,17200,0
10700.0,7.678,52800,0.431818181818182,5,1,22800,0
7400.0,6.25,39400,0.238578680203046,2,0,9400,0
10900.0,7.737,53400,0.438202247191011,5,1,23400,0
8700.0,6.829,44900,0.33184855233853,3,0,14900,0
8100.0,6.58,42500,0.294117647058824,2,0,12500,0
9900.0,7.34,49700,0.396378269617706,4,0,19700,0
9900.0,7.351,49800,0.397590361445783,4,0,19800,0
10000.0,7.379,50000,0.4,4,1,20000,0
11100.0,7.859,54600,0.450549450549451,5,1,24600,0
10900.0,7.753,53600,0.440298507462687,5,1,23600,0
10400.0,7.536,51500,0.41747572815534,4,1,21500,0
10300.0,7.515,51300,0.415204678362573,4,1,21300,0
8700.0,6.825,44800,0.330357142857143,3,0,14800,0
8400.0,6.7,43600,0.311926605504587,3,0,13600,0
9300.0,7.086,47300,0.365750528541226,3,0,17300,0
10400.0,7.563,51800,0.420849420849421,4,1,21800,0
10500.0,7.6,52100,0.424184261036468,4,1,22100,0
8600.0,6.786,44500,0.325842696629214,3,0,14500,0
10000.0,7.364,49900,0.398797595190381,4,0,19900,0
10000.0,7.359,49900,0.398797595190381,4,0,19900,0
8000.0,6.531,42100,0.287410926365796,2,0,12100,0
9300.0,7.097,47400,0.367088607594937,3,0,17400,0
9600.0,7.208,48400,0.380165289256198,4,0,18400,0
10200.0,7.462,50800,0.409448818897638,4,1,20800,0
10000.0,7.391,50100,0.401197604790419,4,1,20100,0
9900.0,7.336,49600,0.395161290322581,4,0,19600,0
8500.0,6.745,44100,0.319727891156463,3,0,14100,0
9200.0,7.03,46800,0.358974358974359,3,0,16800,0
11000.0,7.779,53800,0.442379182156134,5,1,23800,0
11500.0,8.024,56100,0.46524064171123,5,1,26100,0
11000.0,7.788,53900,0.443413729128015,5,1,23900,0
8200.0,6.613,42800,0.299065420560748,2,0,12800,0
8500.0,6.729,43900,0.316628701594533,3,0,13900,0
10700.0,7.69,53000,0.433962264150943,5,1,23000,0
10000.0,7.36,49900,0.398797595190381,4,0,19900,0
8500.0,6.744,44100,0.319727891156463,3,0,14100,0
10400.0,7.528,51400,0.416342412451362,4,1,21400,0
9800.0,7.298,49300,0.391480730223124,4,0,19300,0
9100.0,6.987,46300,0.352051835853132,3,0,16300,0
9000.0,6.938,45900,0.34640522875817,3,0,15900,0
8200.0,6.606,42800,0.299065420560748,2,0,12800,0
8900.0,6.925,45800,0.344978165938865,3,0,15800,0
9800.0,7.272,49000,0.387755102040816,4,0,19000,0
8200.0,6.597,42700,0.297423887587822,2,0,12700,0
11000.0,7.793,53900,0.443413729128015,5,1,23900,0
9900.0,7.322,49500,0.393939393939394,4,0,19500,0
8100.0,6.562,42300,0.290780141843972,2,0,12300,0
8800.0,6.865,45200,0.336283185840708,3,0,15200,0
9500.0,7.145,47800,0.372384937238494,4,0,17800,0
9500.0,7.167,48000,0.375,4,0,18000,0
8900.0,6.891,45400,0.33920704845815,3,0,15400,0
9300.0,7.088,47300,0.365750528541226,3,0,17300,0
9100.0,6.99,46400,0.353448275862069,3,0,16400,0
9800.0,7.277,49100,0.389002036659878,4,0,19100,0
8900.0,6.91,45600,0.342105263157895,3,0,15600,0
9400.0,7.141,47800,0.372384937238494,4,0,17800,0
9300.0,7.086,47300,0.365750528541226,3,0,17300,0
8400.0,6.687,43500,0.310344827586207,3,0,13500,0
10000.0,7.383,50100,0.401197604790419,4,1,20100,0
9400.0,7.123,47600,0.369747899159664,3,0,17600,0
7900.0,6.484,41600,0.278846153846154,2,0,11600,0
20300.0,11.735,91000,0.67032967032967,13,3,61000,0
9900.0,7.328,49600,0.395161290322581,4,0,19600,0
8300.0,6.661,43300,0.30715935334873,2,0,13300,0
9900.0,7.352,49800,0.397590361445783,4,0,19800,0
10600.0,7.639,52500,0.428571428571429,5,1,22500,0
10300.0,7.513,51300,0.415204678362573,4,1,21300,0
9300.0,7.064,47100,0.363057324840764,3,0,17100,0
9700.0,7.243,48800,0.385245901639344,4,0,18800,0
9500.0,7.178,48100,0.376299376299376,4,0,18100,0
9000.0,6.968,46200,0.350649350649351,3,0,16200,0
7300.0,6.222,39100,0.232736572890026,2,0,9100,0
10100.0,7.428,50500,0.405940594059406,4,1,20500,0
8000.0,6.535,42100,0.287410926365796,2,0,12100,0
8900.0,6.918,45700,0.343544857768053,3,0,15700,0
8700.0,6.834,44900,0.33184855233853,3,0,14900,0
7700.0,6.388,40700,0.262899262899263,2,0,10700,0
8800.0,6.867,45200,0.336283185840708,3,0,15200,0
8800.0,6.856,45100,0.334811529933481,3,0,15100,0
10300.0,7.482,51000,0.411764705882353,4,1,21000,0
10100.0,7.415,50400,0.404761904761905,4,1,20400,0
11100.0,7.83,54300,0.447513812154696,5,1,24300,0
9700.0,7.253,48900,0.386503067484663,4,0,18900,0
9400.0,7.113,47500,0.368421052631579,3,0,17500,0
9000.0,6.941,45900,0.34640522875817,3,0,15900,0
7900.0,6.483,41600,0.278846153846154,2,0,11600,0
11700.0,8.108,56900,0.472759226713533,6,1,26900,0
8100.0,6.549,42200,0.289099526066351,2,0,12200,0
9100.0,7.0,46500,0.354838709677419,3,0,16500,0
10300.0,7.491,51100,0.412915851272016,4,1,21100,0
